Локация,Размещение,Площадь,Торг площадь,Тип ТО,Кол-во стеллажей,Режим работы,Дата открытия,ТО,Статус,Трафик,Конверсия,Количество чеков,Средний чек,Оборачиваемость проды,Оборачиваемость непроды,Оборачиваемость,ПРОМО шт,РЕГ шт,"Доля ПРОМО, %","Доля РЕГ, %",Доля РЕГУЛЯР/ПРОМО,Проды,Скоропорт,Непроды,Прочее/ТМЦ,Выручка б/НДС,"Доля ТО в выручке, %",Проды.1,Скоропорт.1,Непроды.1,Прочее/ТМЦ.1,Себестоимость б/ндс,Проды.2,% списаний,Скоропорт.2,% списаний.1,Непроды.2,% списаний.2,% списаний total,% маржи проды,% маржи непроды,% маржи,Проды маржа,Непроды маржа,Марж прибыль,ФОТ,"Доля ФОТ в выручке, %",Расходы на реализацию без логистики и аренды,Логистика,Аренда,Расходы на реализацию total,Прочие доходы и расходы,Операционные расходы total,Рентабельность 1,Месяц,Проды скоропорт маржа,Операционные расходы,% маржи прочее,Прочее маржа,Unnamed: 27
Жилой дом,1.0,235.4,205.6,тип 2,76,9:00-21:00,2025-11-30 00:00:00,"ФМ_74 г.Великий Новгород, ул.Чудинцева, д. 5, Новг",,,,99,340.3331313131313,-,-,-,153.0,238.0,0.391304347826087,0.6086956521739131,61% / 39%,9087.44999999999,2650.82,16610.29,0.0,28348.55999999999,0.0004934357009168392,5758.1900000000005,2206.08,10323.12,0.0,18287.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215124545610211,0.3785105497857048,0.35001150217336296,3329.2599999999893,6287.17,9616.42999999999,197138.81999999998,6.954103488854458,315833.39999999997,123195.21,440653.44999999995,879682.0599999999,0.0,1076820.88,-1067204.45,Ноябрь 25,,,,,
Жилой дом,1.0,158.7,131.1,тип 3,65,9:00-21:00,2025-11-10 00:00:00,"ФМ_76 г.Боровичи, ул Подбельского, д.15, Новгородс",,,,1425,337.8031719298246,135.4268468233831,335.6328491598356,235.52984799160936,2044.0,3402.521999999999,0.37528536559661385,0.6247146344033861,62% / 38%,66362.12,53535.07,281143.3700000001,1634.79,402675.3500000001,0.007008976595960558,38335.34999999998,45477.42,161003.73,571.9399999999999,245388.44,0.0,0.0,0.0,0.0,1599.97,0.005690939821913636,0.003973349746886666,0.3009613486354433,0.4273251757635263,0.3641432621994848,28026.77000000002,120139.6400000001,148166.41000000012,396388.64,0.9831065997361211,360743.35,104170.03,377376.1,842289.48,0.0,1238678.12,-1090511.71,Ноябрь 25,,,,,
Пристройка Жилой дом,1.0,91.0,71.3,тип 5 ,37,9:00-21:00,2025-08-06 00:00:00,"ВП_02 г Краснодар, ул им. Тюляева, д. 39А",перенос,8981,0.4270125821178042,3835,301.1579009126467,90.1508863485752,72.38386841410855,81.26737738134187,10216.0,3797.0,0.7290373224862627,0.27096267751373726,27% / 73%,114997.8699999999,0.0,833840.6900000031,4820.28,953658.840000003,0.009207862422519864,77293.93999999997,0.0,630346.44,3893.91,711534.2899999999,724.38,0.006299073191529553,0.0,0.0,2097.01,0.002514880870109604,0.0029584898515699716,0.3278663335242641,0.244044518863672,0.2859554261939681,37703.92999999992,203494.25000000314,241198.18000000308,299362.07,0.31291505957700144,381431.75302325573,163333.34,354716.32,899481.4130232558,514.53,1199358.0130232559,-958159.8330232528,Декабрь 25,0.0,,,,
ТЦ,1.0,85.0,60.4,тип 5,37,9:00-21:00,2025-09-03 00:00:00,"ВП_03 г.Санкт-Петербург, Коломяжский пр-т, д. 15,",закрыт,5378,0.4789884715507624,2576,275.5918167701863,-,126.3632840211091,126.3632840211091,5970.0,2086.0,0.7410625620655412,0.2589374379344588,26% / 74%,91.66,0.0,585714.1300000013,4787.390000000001,590593.1800000013,0.00570235446998898,45.5,0.0,432684.28,1619.42,434349.2,0.0,0.0,0.0,0.0,948.82,0.0016199370160320326,0.001606554278191966,0.5036002618372245,0.261270545069488,0.38243540345335625,46.16,153029.85000000126,153076.01000000126,238437.57,0.40332230748788084,254399.43302325584,80603.14,333161.43,668164.0030232558,0.0,906601.5730232559,-753525.5630232546,Декабрь 25,0.0,,,,
Жилой дом,1.0,111.7,80.5,тип 6,42,9:00-21:00,2025-08-26 00:00:00,"ВП_04 г.Санкт-Петербург, Индустриальный пр-тд. 27",закрыт,2726,0.6504035216434336,1773,331.4333446136492,264.7280193236715,222.5153180661578,243.62166869491466,5365.0,1695.0,0.759915014164306,0.24008498583569404,24% / 76%,59964.18999999997,218.16,419076.7400000006,1570.08,480829.17000000057,0.004642549998377205,24478.54,0.0,302817.88,538.96,327835.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932604825168838,0.2774166373442735,0.4353385599305787,35485.64999999997,116258.86000000057,151962.67000000054,385803.58,0.7960097790688963,39889.7330232558,93054.1,282285.9,415229.73302325583,-5934.880000000005,795098.4330232558,-643135.7630232553,Декабрь 25,218.16,,,,
Жилой дом,1.0,96.5,82.2,тип 5,37,9:00-21:00,2025-08-22 00:00:00,"ВП_05 г.Москва, Открытое шоссе, д.18А, корп. 1",закрыт,3618,0.7377003869541183,2669,305.3868452603971,206.2220930232558,152.5615362907778,179.39181465701682,8093.0,2636.0,0.7543107465747041,0.24568925342529593,25% / 75%,82602.73999999995,2999.7,589091.7500000016,2427.410000000001,677121.6000000016,0.006537812343999791,56574.25,2210.53,458712.3999999998,2106.58,519603.75999999983,4440.35,0.053755480750396455,0.0,0.0,1015.27,0.0017234497003225681,0.008057075715794604,0.3132814905743337,0.2213226547477561,0.2673020726610449,26028.489999999947,130379.35000000184,157197.01000000178,443005.9,0.6527616341350122,197957.1530232558,91492.42,114539.23,403988.8030232558,2276.27,849270.9730232558,-692073.9630232541,Декабрь 25,789.1699999999996,,,,
Жилой дом,1.0,101.0,75.8,тип 6,42,9:00-21:00,2025-10-08 00:00:00,"ВП_06 г.Омск, пр-кт Карла Маркса, д. 39, помещ. 11",перенос,579,6.24525043177893,3616,327.8631720132743,96.01131119426256,101.3950058470612,98.70315852066187,12819.0,2936.0,0.8136464614408124,0.18635353855918757,19% / 81%,121952.7199999999,236.34,857050.8600000041,2517.71,981757.630000004,0.00947916467622653,86113.59999999998,79.52,731357.28,114.08,817664.48,234.64,0.0019240243268046845,0.0,0.0,5089.68,0.005938597389657805,0.005423252987603447,0.2945921672529435,0.1466582508300656,0.22062520904150457,35839.11999999992,125693.58000000403,161689.52000000395,259105.46000000002,0.26245304863534386,404910.63,151666.67,266814.94,823392.24,0.0,1082497.7,-920808.179999996,Декабрь 25,156.82,,,,
Жилой дом,1.0,171.0,103.8,тип 3,66,9:00-21:00,2025-10-25 00:00:00,"ВП_07 г. Волжский, пр-кт им Ленина, д. 85, Волгогр",перенос,733,4.858117326057299,3561,314.922850322943,106.1347727020118,178.6199789695058,142.3773758357588,10069.0,4075.0,0.7118919683257918,0.2881080316742081,29% / 71%,174483.8299999999,359.0,751138.1700000025,2670.73,928651.7300000023,0.008966411267445554,110359.23,1505.88,584560.1699999999,2173.01,698598.2899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601961830519438,0.2217674545816277,0.29098181881678575,64124.599999999904,166578.00000000256,229555.72000000247,245654.85,0.2634838255873407,383847.97000000003,91666.67,132728.61,608243.25,0.0,853898.1,-624342.3799999976,Декабрь 25,-1146.88,,,,
Жилой дом,1.0,108.8,89.5,тип 6,45,9:00-21:00,2025-11-17 00:00:00,"ВП_08 г.Самара, ул 22 Партсъезда, д.18, Самарская",перенос,548,4.598540145985401,2520,353.1245277777777,98.13522329246935,117.7698076454833,107.95251546897632,7814.0,3055.0,0.7189253841199742,0.28107461588002575,28% / 72%,145739.2199999999,0.0,586950.760000001,3677.18,736367.160000001,0.007109846013425157,83282.65999999999,0.0,391719.29,1241.23,476243.17999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285501184924687,0.3326198436134585,0.38058498105296357,62456.559999999925,195231.47000000108,257688.03000000102,365536.3499999999,0.49649088517083684,530754.81,157499.99,161026.01,849280.81,0.0,1214817.16,-957129.129999999,Декабрь 25,0.0,,,,
Жилой дом,1.0,136.3,112.8,тип 4,57,9:00-21:00,2025-12-05 00:00:00,"ВП_09 г.Екатеринбург, ул 8 Марта, д.142, Свердловс",перенос,2843,0.7618712627506156,2166,378.1552123730378,80.72378472222223,102.0806272644928,91.40220599335751,6583.0,3072.0,0.6818228896944588,0.3181771103055412,32% / 68%,121063.6699999999,236.34,561015.9800000013,2735.28,685051.2700000012,0.006614375688618899,80212.05999999998,159.04,408894.3199999999,1211.65,490477.0699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374188509959723,0.2711538805008745,0.3042863657484234,40851.60999999991,152121.66000000137,193050.5700000013,311131.19,0.4560693899454301,402987.87000000005,75000.0,263192.16,741180.03,0.0,1052311.22,-859260.6499999987,Декабрь 25,77.30000000000001,,,,
Жилой дом,1.0,204.0,149.8,тип 4,56,9:00-21:00,31.09.2024,"ФМ_01 г. Владимир, ул.Верхняя Дуброва, д.26ж",,10517,0.5887610535323762,6192,292.3981589147286,55.30683245498648,121.2446159936659,88.27572422432618,13770.0,8708.394999999997,0.6125882208227056,0.38741177917729436,39% / 61%,380162.7200000012,253869.4200000001,872583.2300000035,7620.02,1514235.3900000048,0.014620397317798376,259801.2900000001,202417.36,711414.7000000001,5214.18,1178847.53,1141.25,0.0030020039839782197,443.88,0.0017484579277015713,1277.15,0.0014636426143555326,0.0018902477242986582,0.2709854582450676,0.1847027589563035,0.22784410860068555,120361.4300000011,161168.5300000034,332982.0200000046,435791.45,0.28709597892518696,288537.31000000006,97980.09,186419.14,572936.54,0.0,1008727.99,-675745.9699999953,Декабрь 25,51452.060000000114,,,,
Жилой дом,1.0,220.0,183.6,тип 1,86,9:00-21:00,2025-02-04 00:00:00,"ФМ_02 г. Иваново, ул.Революционная, 78 В",перенос,15476,0.3464719565779271,5362,266.1854084296903,87.05923731152556,123.5391712943186,105.29920430292208,11550.0,5368.098000000002,0.6827008567984415,0.31729914320155855,32% / 68%,204745.83000000013,97449.98,871924.6400000027,4677.79,1178798.2400000028,0.011381650924379354,144475.34,95260.26999999999,704713.2699999999,5052.38,949501.2599999999,2234.7400000000002,0.010914703366608242,3769.23,0.038678612350664415,346.24,0.00039709853824064305,0.005387020258869732,0.2066878425614175,0.1917727316434162,0.19923028710241686,60270.490000000136,167211.3700000028,229671.57000000292,288942.97,0.24338102482085264,229488.89999999997,98163.13,255584.93,583236.96,9753.09,881933.0199999999,-652261.4499999969,Декабрь 25,2189.7100000000064,,,,
Жилой дом,2.0,222.0,165.4,тип 2,75,10:00-21:00,2024-08-04 00:00:00,"ФМ_03 г. Ковров, ул. Ватутина, д. 59",,9225,0.4991869918699187,4605,354.3472595005429,95.92288581607586,107.2249149954896,101.57390040578272,13575.0,6298.325000000001,0.6830764353725408,0.3169235646274592,32% / 68%,219233.1900000002,71267.66,1064231.150000006,7145.639999999999,1361877.640000006,0.01314933749833017,158335.3000000001,72062.49999999999,832394.3400000001,5757.329999999998,1068549.4700000002,1921.0300000000002,0.008762496226050437,3976.5499999999997,0.05579739814664884,1744.26,0.0016389860417071894,0.005611253005079052,0.2068945753515009,0.2178444128420828,0.21236949409679184,60897.8900000001,231836.81000000588,291939.860000006,360988.61,0.2650239143909039,187526.38,109309.49,86623.48999999999,383459.36,8899.739999999998,753347.71,-461407.849999994,Декабрь 25,-794.839999999982,,,,
Ком.зданиие,1.0,241.0,186.5,тип 2,76,9:00-21:00,2024-10-30 00:00:00,"ФМ_06 г. Александров, ул.Институтская, д.2",закрыт,-,-,3308,419.9542170495768,116.304306535915,133.1575488434246,124.7309276896698,14320.0,4617.946,0.7561538088660724,0.2438461911339276,24% / 76%,160525.2799999999,60255.84000000001,930200.9800000048,5157.92,1156140.0200000047,0.011162879007475434,120588.3999999999,66060.07,830297.8700000002,5025.720000000001,1021972.06,6327.42,0.03941696909047599,2446.93,0.04060900984867192,55.78,5.996553562005462e-05,0.0076375956607746915,0.1545994965511543,0.1073994890867606,0.13099949281895745,39936.880000000005,99903.11000000453,134035.76000000455,398984.1699999999,0.3446682755855726,214121.01000000007,83802.86,257966.2,555890.0700000001,17978.6,972852.84,-838817.0799999954,Декабрь 25,-5804.229999999996,,,,
Жилой дом,1.0,168.0,128.0,тип 3,65,9:00-21:00,2024-11-20 00:00:00,"ФМ_07 г. Ярославль, ул. Угличская,",закрыт,2,1539.5,3079,339.1692854822995,75.7818837036451,159.964695187504,117.87328944557454,10686.0,4075.24,0.7239229224645084,0.2760770775354916,28% / 72%,143456.5699999999,97190.83,625076.4200000025,3309.5800000000004,869033.4000000024,0.008390778391751364,100237.22,94138.38,548965.6,2669.69,746010.8899999999,2397.8900000000003,0.01671509363426159,343.22,0.003531403116940148,1830.35,0.002928201962889582,0.00526039620571544,0.1922804900447708,0.1217624238649127,0.15702145695484176,43219.34999999989,76110.82000000251,122382.6200000024,287693.12,0.3300973382457398,219498.81,101426.21,227649.92,548574.9400000001,6911.590000000004,843179.65,-720797.0299999976,Декабрь 25,3052.449999999997,,,,
ТЦ,-1.0,274.0,223.5,тип 1,105,9:00-21:00,2025-02-17 00:00:00,"ФМ_08 г .Ярославль ,пр-т Ленинградский,49А",,11190,0.47,5248,294.2464615091463,76.27037170862522,134.6179210090695,105.44414635884736,14171.0,5526.326000000001,0.7194377551551921,0.2805622448448079,28% / 72%,191377.0400000001,108959.3,985498.5400000054,4551.93,1290386.8100000054,0.012459072070588988,141545.98,103420.88999999998,799292.38,3492.9100000000008,1047752.16,8683.03,0.04537132563028457,1331.74,0.0122223619278024,614.99,0.0006240394836099875,0.00823765394812115,0.1843582098656463,0.188946155110493,0.18665218248806964,49831.060000000085,186206.1600000054,241575.63000000548,434073.81000000006,0.33508150780152096,238898.3130232558,105472.37,138283.84,482654.52302325575,6255.05,922983.3830232557,-681407.7530232503,Декабрь 25,5538.410000000018,,,,
Ком.зданиие/ТЦ,2.0,320.0,261.6,тип 1,105,9:00-21:00,2024-12-28 00:00:00,"ФМ_09 г.Владимир,ул.Славная,1а",,12044,0.47,5720,317.2907395104895,65.86767725925974,120.0249068871235,92.94629207319161,14650.0,6798.775999999998,0.6830226582626441,0.316977341737356,32% / 68%,202466.8800000002,117244.91,1179960.410000007,8028.46,1507700.6600000071,0.014557302537689915,147260.42000000013,123649.50999999998,929396.6600000004,5248.2300000000005,1205554.8200000005,3552.499999999999,0.017546079635345768,3004.2200000000003,0.02562345776887031,603.1,0.0005111188433855984,0.004748833896510973,0.1526432916346316,0.2123492855154398,0.1824962885750357,55206.46000000008,250563.75000000652,299365.6100000066,376694.32999999996,0.2487981258079373,310037.99999999994,90215.05,222074.87,622327.9199999999,6927.829999999963,1005950.0799999998,-706584.4699999932,Декабрь 25,-6404.599999999977,,,,
Жилой дом,1.0,228.0,187.5,тип 2,76,9:00-21:00,2025-01-29 00:00:00,"ФМ_10 г.Рязань,проспект Славянский, д.3 пом Н18",закрыт,5278,0.65,3425,313.1562423357663,97.5545470084114,157.6595476047705,127.60704730659094,9962.0,3963.808000000001,0.7153624407287533,0.2846375592712466,28% / 72%,135135.01,76183.9,675804.1000000023,4455.09,891578.1000000023,0.008608454238972559,97634.42000000001,80497.16999999998,556164.89,4495.3,738791.78,5253.570000000001,0.038876453999596404,6960.71,0.09136720488187138,1230.06,0.001820142849088953,0.015079262265414511,0.1570485102350754,0.177032382609105,0.1670404464220902,37500.59,119639.21000000229,152826.5300000023,331986.08,0.37126598397830646,247015.71,140105.28,262468.16000000003,649589.15,14587.390000000014,996162.6200000001,-843336.0899999978,Декабрь 25,-4313.2699999999895,,,,
Ком.здание,2.0,200.0,164.0,тип 1,86,9:00-21:00,2024-12-28 00:00:00,"ФМ_11 г.Рязань,ул.Татарская,95",перенос,7532,0.54,4038,312.7057280832095,82.87772437375783,129.9441484716157,106.41093642268677,11222.0,5052.770999999997,0.6895335117157717,0.3104664882842283,31% / 69%,173001.74999999997,76791.02000000002,793194.4400000031,4898.96,1047886.1700000031,0.010117655584067423,126463.86000000002,81532.28,645088.7400000003,5103.089999999998,858187.9700000003,1332.8300000000002,0.00770414172110976,441.83,0.0057536675512319,1733.63,0.002185630549805661,0.003347968606170258,0.1673252192207164,0.18672054736037,0.1770228832905432,46537.889999999956,148105.70000000275,189902.33000000272,439549.56000000006,0.41800928250667596,237084.67999999988,121712.46,170995.78,529792.9199999999,4988.92,974331.4,-784429.0699999973,Декабрь 25,-4741.25999999998,,,,
Жилой дом,1.0,185.0,137.7,тип 2,76,10:00-20:00,2025-04-30 00:00:00,"ФМ_12 г. Липецк, проспект Победы, 19а",перенос,8075,0.58,4663,349.1936156980485,80.1981607804398,115.7141623806025,97.95616158052115,13614.0,6917.703999999998,0.6630720957208424,0.33692790427915764,34% / 66%,238414.62000000064,144996.66999999998,970054.4500000044,7222.49,1360688.2300000049,0.013137853387676951,171946.81000000008,168031.97,771309.4600000001,5283.92,1116572.1600000001,4142.280000000001,0.017374270084611378,5289.959999999999,0.03648332061694934,1630.56,0.001680895335308232,0.008130297415742296,0.1132791629584001,0.2048802415163431,0.1590797022373716,66467.81000000055,198744.9900000043,242177.50000000483,400819.81,0.2942187385156771,259964.0530232558,142462.23,195668.93,598095.2130232558,3857.890000000004,1002772.9130232558,-760595.4130232509,Декабрь 25,-23035.300000000017,,,,
Ком.здание,1.0,240.0,182.8,тип 1,86,9:00-21:00,2025-03-13 00:00:00,"ФМ_13 г. Владимир, ул. Добросельская 186б",перенос,5807,0.59,3454,386.8898899826288,93.72825626123698,132.5077862055841,113.11802123341053,12056.0,5093.053,0.7030125803448155,0.29698741965518444,30% / 70%,160769.15000000014,113015.23,845883.0100000039,4688.360000000001,1124355.750000004,0.010855992337856526,117739.61000000002,111253.53999999998,666526.2099999998,3606.7,899126.0599999998,1775.0299999999997,0.01104086200617468,1632.17,0.014442035821189764,1549.54,0.0018318608858215427,0.004408515721114053,0.1636003850913631,0.2120349952412488,0.18781769016630595,43029.540000000125,179356.800000004,224148.03000000416,298256.47000000003,0.2656300855201667,175603.68302325578,103715.01,208167.7,487486.3930232558,1934.83,787677.6930232558,-563529.6630232516,Декабрь 25,1761.6900000000169,,,,
Жилой дом,1.0,174.4,138.3,тип 4,56,9:00-21:00,2025-11-28 00:00:00,"ФМ_14 г.Ярославль, пр-кт Фрунзе, д.29, Ярославская",перенос,3207,1.26,4036,331.607475222993,65.7235869448982,84.63124038165589,75.17741366327704,10714.0,6725.617999999999,0.6143483188679936,0.3856516811320064,39% / 61%,223269.58000000042,145363.62,760260.6800000021,5260.97,1134154.8500000027,0.010950605590395035,136537.01000000013,114528.63999999998,501096.5599999999,2169.55,754331.76,142.8800000000001,0.0006399438741274107,1112.81,0.007655354207607103,0.0,0.0,0.0011071592208065743,0.3189282734165024,0.3408884962984032,0.3299083848574528,86732.5700000003,259164.12000000227,376731.6700000026,423337.58,0.37308252451248775,369052.62999999995,124690.3,264058.5,757801.4299999999,0.0,1181139.01,-804407.3399999974,Декабрь 25,30834.98000000001,,,,
